# ---------------------------------- WARNING ----------------------------------------
# Provisional data are subject to revision. Go to
# http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-03-07 18:09:55 -05:00	(natwebvaas01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 10011500 BEAR RIVER NEAR UTAH-WYOMING STATE LINE
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
# IV_TS_ID - An internal number representing the Instantaneous Value time series from which the daily statistic is calculated.
#
# Data provided for site 10011500
#    TS_ID       Parameter    Statistic  IV_TS_ID       Description
#    143377      00060        00003      144242         Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been edited or estimated by USGS personnel and is write protected.
#     P  Provisional data subject to revision.
#     Ice  Ice affected
#
agency_cd	site_no	datetime	143377_00060_00003	143377_00060_00003_cd
USGS	10011500	1956-07-18	110	A
USGS	10011500	1956-07-19	101	A
USGS	10011500	1956-07-20	94	A
USGS	10011500	1956-07-21	87	A
USGS	10011500	1956-07-22	91	A
USGS	10011500	1956-07-23	87	A
USGS	10011500	1956-07-24	80	A
USGS	10011500	1956-07-25	80	A
USGS	10011500	1956-07-26	78	A
USGS	10011500	1956-07-27	73	A
USGS	10011500	1956-07-28	80	A
USGS	10011500	1956-07-29	91	A
USGS	10011500	1956-07-30	89	A
USGS	10011500	1956-07-31	89	A
USGS	10011500	1956-08-01	87	A
USGS	10011500	1956-08-02	69	A
USGS	10011500	1956-08-03	71	A
USGS	10011500	1956-08-04	58	A
USGS	10011500	1956-08-05	52	A
USGS	10011500	1956-08-06	50	A
USGS	10011500	1956-08-07	46	A
USGS	10011500	1956-08-08	45	A
USGS	10011500	1956-08-09	44	A
USGS	10011500	1956-08-10	42	A
USGS	10011500	1956-08-11	40	A
USGS	10011500	1956-08-12	42	A
USGS	10011500	1956-08-13	42	A
USGS	10011500	1956-08-14	44	A
USGS	10011500	1956-08-15	48	A
USGS	10011500	1956-08-16	42	A
USGS	10011500	1956-08-17	42	A
USGS	10011500	1956-08-18	40	A
USGS	10011500	1956-08-19	54	A
USGS	10011500	1956-08-20	54	A
USGS	10011500	1956-08-21	42	A
USGS	10011500	1956-08-22	39	A
USGS	10011500	1956-08-23	35	A
USGS	10011500	1956-08-24	35	A
USGS	10011500	1956-08-25	34	A
USGS	10011500	1956-08-26	33	A
USGS	10011500	1956-08-27	33	A
USGS	10011500	1956-08-28	33	A
USGS	10011500	1956-08-29	32	A
USGS	10011500	1956-08-30	31	A
USGS	10011500	1956-08-31	27	A
USGS	10011500	1956-09-01	27	A
USGS	10011500	1956-09-02	26	A
USGS	10011500	1956-09-03	25	A
USGS	10011500	1956-09-04	25	A
USGS	10011500	1956-09-05	24	A
USGS	10011500	1956-09-06	24	A
USGS	10011500	1956-09-07	23	A
USGS	10011500	1956-09-08	24	A
USGS	10011500	1956-09-09	25	A
USGS	10011500	1956-09-10	24	A
USGS	10011500	1956-09-11	24	A
USGS	10011500	1956-09-12	23	A
USGS	10011500	1956-09-13	23	A
USGS	10011500	1956-09-14	21	A
USGS	10011500	1956-09-15	21	A
USGS	10011500	1956-09-16	21	A
USGS	10011500	1956-09-17	21	A
USGS	10011500	1956-09-18	20	A
USGS	10011500	1956-09-19	21	A
USGS	10011500	1956-09-20	24	A
USGS	10011500	1956-09-21	25	A
USGS	10011500	1956-09-22	25	A
USGS	10011500	1956-09-23	25	A
USGS	10011500	1956-09-24	25	A
USGS	10011500	1956-09-25	25	A
USGS	10011500	1956-09-26	25	A
USGS	10011500	1956-09-27	25	A
USGS	10011500	1956-09-28	26	A
USGS	10011500	1956-09-29	25	A
USGS	10011500	1956-09-30	25	A
USGS	10011500	1956-10-01	32	A
USGS	10011500	1956-10-02	28	A
USGS	10011500	1956-10-03	28	A
USGS	10011500	1956-10-04	27	A
USGS	10011500	1956-10-05	27	A
USGS	10011500	1956-10-06	32	A
USGS	10011500	1956-10-07	25	A
USGS	10011500	1956-10-08	28	A
USGS	10011500	1956-10-09	28	A
USGS	10011500	1956-10-10	29	A
USGS	10011500	1956-10-11	26	A
USGS	10011500	1956-10-12	27	A
USGS	10011500	1956-10-13	34	A
USGS	10011500	1956-10-14	35	A
USGS	10011500	1956-10-15	34	A
USGS	10011500	1956-10-16	33	A
USGS	10011500	1956-10-17	33	A
USGS	10011500	1956-10-18	32	A
USGS	10011500	1956-10-19	33	A
USGS	10011500	1956-10-20	32	A
USGS	10011500	1956-10-21	31	A
USGS	10011500	1956-10-22	29	A
USGS	10011500	1956-10-23	39	A
USGS	10011500	1956-10-24	50	A
USGS	10011500	1956-10-25	39	A
USGS	10011500	1956-10-26	46	A
USGS	10011500	1956-10-27	44	A
USGS	10011500	1956-10-28	44	A
USGS	10011500	1956-10-29	45	A
USGS	10011500	1956-10-30	35	A
USGS	10011500	1956-10-31	44	A
USGS	10011500	1956-11-01	38	A
USGS	10011500	1956-11-02	37	A
USGS	10011500	1956-11-03	37	A
USGS	10011500	1956-11-04	40	A
USGS	10011500	1956-11-05	44	A
USGS	10011500	1956-11-06	45	A
USGS	10011500	1956-11-07	44	A
USGS	10011500	1956-11-08	42	A
USGS	10011500	1956-11-09	40	A
USGS	10011500	1956-11-10	40	A
USGS	10011500	1956-11-11	39	A
USGS	10011500	1956-11-12	38	A
USGS	10011500	1956-11-13	37	A
USGS	10011500	1956-11-14	35	A
USGS	10011500	1956-11-15	35	A
USGS	10011500	1956-11-16	36	A
USGS	10011500	1956-11-17	37	A
USGS	10011500	1956-11-18	36	A
USGS	10011500	1956-11-19	34	A
USGS	10011500	1956-11-20	32	A
USGS	10011500	1956-11-21	33	A
USGS	10011500	1956-11-22	35	A
USGS	10011500	1956-11-23	36	A
USGS	10011500	1956-11-24	36	A
USGS	10011500	1956-11-25	35	A
USGS	10011500	1956-11-26	34	A
USGS	10011500	1956-11-27	33	A
USGS	10011500	1956-11-28	33	A
USGS	10011500	1956-11-29	33	A
USGS	10011500	1956-11-30	33	A
USGS	10011500	1956-12-01	33	A
USGS	10011500	1956-12-02	32	A
USGS	10011500	1956-12-03	32	A
USGS	10011500	1956-12-04	33	A
USGS	10011500	1956-12-05	35	A
USGS	10011500	1956-12-06	34	A
USGS	10011500	1956-12-07	32	A
USGS	10011500	1956-12-08	30	A
USGS	10011500	1956-12-09	32	A
USGS	10011500	1956-12-10	35	A
USGS	10011500	1956-12-11	40	A
USGS	10011500	1956-12-12	40	A
USGS	10011500	1956-12-13	40	A
USGS	10011500	1956-12-14	40	A
USGS	10011500	1956-12-15	40	A
USGS	10011500	1956-12-16	39	A
USGS	10011500	1956-12-17	38	A
USGS	10011500	1956-12-18	37	A
USGS	10011500	1956-12-19	37	A
USGS	10011500	1956-12-20	36	A
USGS	10011500	1956-12-21	35	A
USGS	10011500	1956-12-22	34	A
USGS	10011500	1956-12-23	34	A
USGS	10011500	1956-12-24	35	A
USGS	10011500	1956-12-25	35	A
USGS	10011500	1956-12-26	36	A
USGS	10011500	1956-12-27	37	A
USGS	10011500	1956-12-28	38	A
USGS	10011500	1956-12-29	37	A
USGS	10011500	1956-12-30	35	A
USGS	10011500	1956-12-31	34	A
USGS	10011500	1957-01-01	34	A
USGS	10011500	1957-01-02	34	A
USGS	10011500	1957-01-03	34	A
USGS	10011500	1957-01-04	34	A
USGS	10011500	1957-01-05	33	A
USGS	10011500	1957-01-06	32	A
USGS	10011500	1957-01-07	33	A
USGS	10011500	1957-01-08	34	A
USGS	10011500	1957-01-09	33	A
USGS	10011500	1957-01-10	31	A
USGS	10011500	1957-01-11	32	A
USGS	10011500	1957-01-12	33	A
USGS	10011500	1957-01-13	34	A
USGS	10011500	1957-01-14	35	A
USGS	10011500	1957-01-15	35	A
USGS	10011500	1957-01-16	32	A
USGS	10011500	1957-01-17	32	A
USGS	10011500	1957-01-18	32	A
USGS	10011500	1957-01-19	32	A
USGS	10011500	1957-01-20	32	A
USGS	10011500	1957-01-21	32	A
USGS	10011500	1957-01-22	32	A
USGS	10011500	1957-01-23	32	A
USGS	10011500	1957-01-24	32	A
USGS	10011500	1957-01-25	32	A
USGS	10011500	1957-01-26	32	A
USGS	10011500	1957-01-27	32	A
USGS	10011500	1957-01-28	32	A
USGS	10011500	1957-01-29	32	A
USGS	10011500	1957-01-30	32	A
USGS	10011500	1957-01-31	32	A
USGS	10011500	1957-02-01	33	A
USGS	10011500	1957-02-02	34	A
USGS	10011500	1957-02-03	33	A
USGS	10011500	1957-02-04	33	A
USGS	10011500	1957-02-05	32	A
USGS	10011500	1957-02-06	32	A
USGS	10011500	1957-02-07	31	A
USGS	10011500	1957-02-08	29	A
USGS	10011500	1957-02-09	33	A
USGS	10011500	1957-02-10	31	A
USGS	10011500	1957-02-11	32	A
USGS	10011500	1957-02-12	31	A
USGS	10011500	1957-02-13	31	A
USGS	10011500	1957-02-14	33	A
USGS	10011500	1957-02-15	32	A
USGS	10011500	1957-02-16	32	A
USGS	10011500	1957-02-17	32	A
USGS	10011500	1957-02-18	32	A
USGS	10011500	1957-02-19	32	A
USGS	10011500	1957-02-20	32	A
USGS	10011500	1957-02-21	35	A
USGS	10011500	1957-02-22	35	A
USGS	10011500	1957-02-23	35	A
USGS	10011500	1957-02-24	35	A
USGS	10011500	1957-02-25	35	A
USGS	10011500	1957-02-26	35	A
USGS	10011500	1957-02-27	35	A
USGS	10011500	1957-02-28	35	A
USGS	10011500	1957-03-01	35	A
USGS	10011500	1957-03-02	35	A
USGS	10011500	1957-03-03	35	A
USGS	10011500	1957-03-04	35	A
USGS	10011500	1957-03-05	35	A
USGS	10011500	1957-03-06	35	A
USGS	10011500	1957-03-07	35	A
USGS	10011500	1957-03-08	35	A
USGS	10011500	1957-03-09	35	A
USGS	10011500	1957-03-10	35	A
USGS	10011500	1957-03-11	35	A
USGS	10011500	1957-03-12	35	A
USGS	10011500	1957-03-13	37	A
USGS	10011500	1957-03-14	35	A
USGS	10011500	1957-03-15	35	A
USGS	10011500	1957-03-16	35	A
USGS	10011500	1957-03-17	35	A
USGS	10011500	1957-03-18	34	A
USGS	10011500	1957-03-19	34	A
USGS	10011500	1957-03-20	33	A
USGS	10011500	1957-03-21	33	A
USGS	10011500	1957-03-22	33	A
USGS	10011500	1957-03-23	33	A
USGS	10011500	1957-03-24	33	A
USGS	10011500	1957-03-25	33	A
USGS	10011500	1957-03-26	33	A
USGS	10011500	1957-03-27	34	A
USGS	10011500	1957-03-28	35	A
USGS	10011500	1957-03-29	34	A
USGS	10011500	1957-03-30	34	A
USGS	10011500	1957-03-31	33	A
USGS	10011500	1957-04-01	33	A
USGS	10011500	1957-04-02	33	A
USGS	10011500	1957-04-03	35	A
USGS	10011500	1957-04-04	34	A
USGS	10011500	1957-04-05	35	A
USGS	10011500	1957-04-06	37	A
USGS	10011500	1957-04-07	37	A
USGS	10011500	1957-04-08	37	A
USGS	10011500	1957-04-09	38	A
USGS	10011500	1957-04-10	39	A
USGS	10011500	1957-04-11	44	A
USGS	10011500	1957-04-12	46	A
USGS	10011500	1957-04-13	48	A
USGS	10011500	1957-04-14	54	A
USGS	10011500	1957-04-15	60	A
USGS	10011500	1957-04-16	60	A
USGS	10011500	1957-04-17	65	A
USGS	10011500	1957-04-18	64	A
USGS	10011500	1957-04-19	56	A
USGS	10011500	1957-04-20	56	A
USGS	10011500	1957-04-21	54	A
USGS	10011500	1957-04-22	54	A
USGS	10011500	1957-04-23	56	A
USGS	10011500	1957-04-24	52	A
USGS	10011500	1957-04-25	50	A
USGS	10011500	1957-04-26	45	A
USGS	10011500	1957-04-27	46	A
USGS	10011500	1957-04-28	48	A
USGS	10011500	1957-04-29	62	A
USGS	10011500	1957-04-30	69	A
USGS	10011500	1957-05-01	75	A
USGS	10011500	1957-05-02	120	A
USGS	10011500	1957-05-03	155	A
USGS	10011500	1957-05-04	191	A
USGS	10011500	1957-05-05	245	A
USGS	10011500	1957-05-06	325	A
USGS	10011500	1957-05-07	404	A
USGS	10011500	1957-05-08	492	A
USGS	10011500	1957-05-09	584	A
USGS	10011500	1957-05-10	562	A
USGS	10011500	1957-05-11	512	A
USGS	10011500	1957-05-12	392	A
USGS	10011500	1957-05-13	348	A
USGS	10011500	1957-05-14	343	A
USGS	10011500	1957-05-15	343	A
USGS	10011500	1957-05-16	313	A
USGS	10011500	1957-05-17	325	A
USGS	10011500	1957-05-18	428	A
USGS	10011500	1957-05-19	643	A
USGS	10011500	1957-05-20	453	A
USGS	10011500	1957-05-21	334	A
USGS	10011500	1957-05-22	292	A
USGS	10011500	1957-05-23	292	A
USGS	10011500	1957-05-24	272	A
USGS	10011500	1957-05-25	264	A
USGS	10011500	1957-05-26	367	A
USGS	10011500	1957-05-27	543	A
USGS	10011500	1957-05-28	720	A
USGS	10011500	1957-05-29	825	A
USGS	10011500	1957-05-30	841	A
USGS	10011500	1957-05-31	1050	A
USGS	10011500	1957-06-01	1140	A
USGS	10011500	1957-06-02	1310	A
USGS	10011500	1957-06-03	1500	A
USGS	10011500	1957-06-04	1660	A
USGS	10011500	1957-06-05	1850	A
USGS	10011500	1957-06-06	2120	A
USGS	10011500	1957-06-07	2120	A
USGS	10011500	1957-06-08	1990	A
USGS	10011500	1957-06-09	1870	A
USGS	10011500	1957-06-10	1720	A
USGS	10011500	1957-06-11	1630	A
USGS	10011500	1957-06-12	1430	A
USGS	10011500	1957-06-13	1690	A
USGS	10011500	1957-06-14	1200	A
USGS	10011500	1957-06-15	1110	A
USGS	10011500	1957-06-16	974	A
USGS	10011500	1957-06-17	910	A
USGS	10011500	1957-06-18	919	A
USGS	10011500	1957-06-19	1000	A
USGS	10011500	1957-06-20	1210	A
USGS	10011500	1957-06-21	1260	A
USGS	10011500	1957-06-22	964	A
USGS	10011500	1957-06-23	945	A
USGS	10011500	1957-06-24	1160	A
USGS	10011500	1957-06-25	1440	A
USGS	10011500	1957-06-26	1490	A
USGS	10011500	1957-06-27	1600	A
USGS	10011500	1957-06-28	1690	A
USGS	10011500	1957-06-29	1710	A
USGS	10011500	1957-06-30	1580	A
USGS	10011500	1957-07-01	1370	A
USGS	10011500	1957-07-02	1310	A
USGS	10011500	1957-07-03	1210	A
USGS	10011500	1957-07-04	1090	A
USGS	10011500	1957-07-05	954	A
USGS	10011500	1957-07-06	884	A
USGS	10011500	1957-07-07	867	A
USGS	10011500	1957-07-08	775	A
USGS	10011500	1957-07-09	674	A
USGS	10011500	1957-07-10	614	A
USGS	10011500	1957-07-11	674	A
USGS	10011500	1957-07-12	600	A
USGS	10011500	1957-07-13	543	A
USGS	10011500	1957-07-14	490	A
USGS	10011500	1957-07-15	464	A
USGS	10011500	1957-07-16	415	A
USGS	10011500	1957-07-17	421	A
USGS	10011500	1957-07-18	421	A
USGS	10011500	1957-07-19	398	A
USGS	10011500	1957-07-20	328	A
USGS	10011500	1957-07-21	303	A
USGS	10011500	1957-07-22	298	A
USGS	10011500	1957-07-23	265	A
USGS	10011500	1957-07-24	239	A
USGS	10011500	1957-07-25	222	A
USGS	10011500	1957-07-26	210	A
USGS	10011500	1957-07-27	206	A
USGS	10011500	1957-07-28	206	A
USGS	10011500	1957-07-29	210	A
USGS	10011500	1957-07-30	183	A
USGS	10011500	1957-07-31	176	A
USGS	10011500	1957-08-01	169	A
USGS	10011500	1957-08-02	156	A
USGS	10011500	1957-08-03	146	A
USGS	10011500	1957-08-04	143	A
USGS	10011500	1957-08-05	146	A
USGS	10011500	1957-08-06	146	A
USGS	10011500	1957-08-07	129	A
USGS	10011500	1957-08-08	152	A
USGS	10011500	1957-08-09	115	A
USGS	10011500	1957-08-10	106	A
USGS	10011500	1957-08-11	106	A
USGS	10011500	1957-08-12	140	A
USGS	10011500	1957-08-13	108	A
USGS	10011500	1957-08-14	98	A
USGS	10011500	1957-08-15	103	A
USGS	10011500	1957-08-16	96	A
USGS	10011500	1957-08-17	94	A
USGS	10011500	1957-08-18	88	A
USGS	10011500	1957-08-19	80	A
USGS	10011500	1957-08-20	88	A
USGS	10011500	1957-08-21	92	A
USGS	10011500	1957-08-22	115	A
USGS	10011500	1957-08-23	90	A
USGS	10011500	1957-08-24	76	A
USGS	10011500	1957-08-25	71	A
USGS	10011500	1957-08-26	69	A
USGS	10011500	1957-08-27	68	A
USGS	10011500	1957-08-28	71	A
USGS	10011500	1957-08-29	71	A
USGS	10011500	1957-08-30	92	A
USGS	10011500	1957-08-31	78	A
USGS	10011500	1957-09-01	76	A
USGS	10011500	1957-09-02	66	A
USGS	10011500	1957-09-03	61	A
USGS	10011500	1957-09-04	58	A
USGS	10011500	1957-09-05	55	A
USGS	10011500	1957-09-06	55	A
USGS	10011500	1957-09-07	54	A
USGS	10011500	1957-09-08	51	A
USGS	10011500	1957-09-09	50	A
USGS	10011500	1957-09-10	50	A
USGS	10011500	1957-09-11	50	A
USGS	10011500	1957-09-12	48	A
USGS	10011500	1957-09-13	48	A
USGS	10011500	1957-09-14	47	A
USGS	10011500	1957-09-15	47	A
USGS	10011500	1957-09-16	47	A
USGS	10011500	1957-09-17	47	A
USGS	10011500	1957-09-18	46	A
USGS	10011500	1957-09-19	51	A
USGS	10011500	1957-09-20	52	A
USGS	10011500	1957-09-21	52	A
USGS	10011500	1957-09-22	52	A
USGS	10011500	1957-09-23	47	A
USGS	10011500	1957-09-24	46	A
USGS	10011500	1957-09-25	44	A
USGS	10011500	1957-09-26	44	A
USGS	10011500	1957-09-27	44	A
USGS	10011500	1957-09-28	44	A
USGS	10011500	1957-09-29	44	A
USGS	10011500	1957-09-30	44	A
USGS	10011500	1957-10-01	44	A
USGS	10011500	1957-10-02	42	A
USGS	10011500	1957-10-03	55	A
USGS	10011500	1957-10-04	68	A
USGS	10011500	1957-10-05	58	A
USGS	10011500	1957-10-06	61	A
USGS	10011500	1957-10-07	54	A
USGS	10011500	1957-10-08	48	A
USGS	10011500	1957-10-09	48	A
USGS	10011500	1957-10-10	47	A
USGS	10011500	1957-10-11	47	A
USGS	10011500	1957-10-12	48	A
USGS	10011500	1957-10-13	47	A
USGS	10011500	1957-10-14	50	A
USGS	10011500	1957-10-15	52	A
USGS	10011500	1957-10-16	48	A
USGS	10011500	1957-10-17	50	A
USGS	10011500	1957-10-18	48	A
USGS	10011500	1957-10-19	55	A
USGS	10011500	1957-10-20	59	A
USGS	10011500	1957-10-21	59	A
USGS	10011500	1957-10-22	58	A
USGS	10011500	1957-10-23	56	A
USGS	10011500	1957-10-24	61	A
USGS	10011500	1957-10-25	55	A
USGS	10011500	1957-10-26	54	A
USGS	10011500	1957-10-27	56	A
USGS	10011500	1957-10-28	58	A
USGS	10011500	1957-10-29	50	A
USGS	10011500	1957-10-30	56	A
USGS	10011500	1957-10-31	56	A
USGS	10011500	1957-11-01	54	A
USGS	10011500	1957-11-02	48	A
USGS	10011500	1957-11-03	54	A
USGS	10011500	1957-11-04	51	A
USGS	10011500	1957-11-05	58	A
USGS	10011500	1957-11-06	52	A
USGS	10011500	1957-11-07	59	A
USGS	10011500	1957-11-08	55	A
USGS	10011500	1957-11-09	50	A
USGS	10011500	1957-11-10	51	A
USGS	10011500	1957-11-11	54	A
USGS	10011500	1957-11-12	51	A
USGS	10011500	1957-11-13	52	A
USGS	10011500	1957-11-14	52	A
USGS	10011500	1957-11-15	55	A
USGS	10011500	1957-11-16	50	A
USGS	10011500	1957-11-17	45	A
USGS	10011500	1957-11-18	43	A
USGS	10011500	1957-11-19	41	A
USGS	10011500	1957-11-20	42	A
USGS	10011500	1957-11-21	42	A
USGS	10011500	1957-11-22	44	A
USGS	10011500	1957-11-23	47	A
USGS	10011500	1957-11-24	48	A
USGS	10011500	1957-11-25	51	A
USGS	10011500	1957-11-26	55	A
USGS	10011500	1957-11-27	50	A
USGS	10011500	1957-11-28	48	A
USGS	10011500	1957-11-29	48	A
USGS	10011500	1957-11-30	48	A
USGS	10011500	1957-12-01	48	A
USGS	10011500	1957-12-02	48	A
USGS	10011500	1957-12-03	48	A
USGS	10011500	1957-12-04	48	A
USGS	10011500	1957-12-05	47	A
USGS	10011500	1957-12-06	48	A
USGS	10011500	1957-12-07	47	A
USGS	10011500	1957-12-08	48	A
USGS	10011500	1957-12-09	48	A
USGS	10011500	1957-12-10	48	A
USGS	10011500	1957-12-11	48	A
USGS	10011500	1957-12-12	48	A
USGS	10011500	1957-12-13	48	A
USGS	10011500	1957-12-14	48	A
USGS	10011500	1957-12-15	48	A
USGS	10011500	1957-12-16	48	A
USGS	10011500	1957-12-17	48	A
USGS	10011500	1957-12-18	48	A
USGS	10011500	1957-12-19	48	A
USGS	10011500	1957-12-20	48	A
USGS	10011500	1957-12-21	48	A
USGS	10011500	1957-12-22	45	A
USGS	10011500	1957-12-23	45	A
USGS	10011500	1957-12-24	45	A
USGS	10011500	1957-12-25	45	A
USGS	10011500	1957-12-26	45	A
USGS	10011500	1957-12-27	45	A
USGS	10011500	1957-12-28	45	A
USGS	10011500	1957-12-29	45	A
USGS	10011500	1957-12-30	45	A
USGS	10011500	1957-12-31	45	A
USGS	10011500	1958-01-01	40	A
USGS	10011500	1958-01-02	40	A
USGS	10011500	1958-01-03	40	A
USGS	10011500	1958-01-04	40	A
USGS	10011500	1958-01-05	40	A
USGS	10011500	1958-01-06	40	A
USGS	10011500	1958-01-07	40	A
USGS	10011500	1958-01-08	40	A
USGS	10011500	1958-01-09	40	A
USGS	10011500	1958-01-10	40	A
USGS	10011500	1958-01-11	40	A
USGS	10011500	1958-01-12	40	A
USGS	10011500	1958-01-13	40	A
USGS	10011500	1958-01-14	40	A
USGS	10011500	1958-01-15	40	A
USGS	10011500	1958-01-16	40	A
USGS	10011500	1958-01-17	40	A
USGS	10011500	1958-01-18	40	A
USGS	10011500	1958-01-19	40	A
USGS	10011500	1958-01-20	40	A
USGS	10011500	1958-01-21	40	A
USGS	10011500	1958-01-22	40	A
USGS	10011500	1958-01-23	40	A
USGS	10011500	1958-01-24	42	A
USGS	10011500	1958-01-25	42	A
USGS	10011500	1958-01-26	40	A
USGS	10011500	1958-01-27	40	A
USGS	10011500	1958-01-28	40	A
USGS	10011500	1958-01-29	42	A
USGS	10011500	1958-01-30	42	A
USGS	10011500	1958-01-31	40	A
USGS	10011500	1958-02-01	40	A
USGS	10011500	1958-02-02	40	A
USGS	10011500	1958-02-03	42	A
USGS	10011500	1958-02-04	40	A
USGS	10011500	1958-02-05	40	A
USGS	10011500	1958-02-06	40	A
USGS	10011500	1958-02-07	40	A
USGS	10011500	1958-02-08	40	A
USGS	10011500	1958-02-09	40	A
USGS	10011500	1958-02-10	40	A
USGS	10011500	1958-02-11	40	A
USGS	10011500	1958-02-12	41	A
USGS	10011500	1958-02-13	42	A
USGS	10011500	1958-02-14	40	A
USGS	10011500	1958-02-15	42	A
USGS	10011500	1958-02-16	40	A
USGS	10011500	1958-02-17	42	A
USGS	10011500	1958-02-18	44	A
USGS	10011500	1958-02-19	42	A
USGS	10011500	1958-02-20	42	A
USGS	10011500	1958-02-21	42	A
USGS	10011500	1958-02-22	42	A
USGS	10011500	1958-02-23	46	A
USGS	10011500	1958-02-24	44	A
USGS	10011500	1958-02-25	44	A
USGS	10011500	1958-02-26	44	A
USGS	10011500	1958-02-27	42	A
USGS	10011500	1958-02-28	42	A
USGS	10011500	1958-03-01	44	A
USGS	10011500	1958-03-02	44	A
USGS	10011500	1958-03-03	44	A
USGS	10011500	1958-03-04	44	A
USGS	10011500	1958-03-05	44	A
USGS	10011500	1958-03-06	44	A
USGS	10011500	1958-03-07	44	A
USGS	10011500	1958-03-08	44	A
USGS	10011500	1958-03-09	44	A
USGS	10011500	1958-03-10	44	A
USGS	10011500	1958-03-11	44	A
USGS	10011500	1958-03-12	42	A
USGS	10011500	1958-03-13	42	A
USGS	10011500	1958-03-14	42	A
USGS	10011500	1958-03-15	42	A
USGS	10011500	1958-03-16	40	A
USGS	10011500	1958-03-17	39	A
USGS	10011500	1958-03-18	38	A
USGS	10011500	1958-03-19	42	A
USGS	10011500	1958-03-20	40	A
USGS	10011500	1958-03-21	38	A
USGS	10011500	1958-03-22	38	A
USGS	10011500	1958-03-23	38	A
USGS	10011500	1958-03-24	38	A
USGS	10011500	1958-03-25	38	A
USGS	10011500	1958-03-26	38	A
USGS	10011500	1958-03-27	42	A
USGS	10011500	1958-03-28	40	A
USGS	10011500	1958-03-29	38	A
USGS	10011500	1958-03-30	40	A
USGS	10011500	1958-03-31	38	A
USGS	10011500	1958-04-01	40	A
USGS	10011500	1958-04-02	40	A
USGS	10011500	1958-04-03	38	A
USGS	10011500	1958-04-04	38	A
USGS	10011500	1958-04-05	38	A
USGS	10011500	1958-04-06	40	A
USGS	10011500	1958-04-07	40	A
USGS	10011500	1958-04-08	40	A
USGS	10011500	1958-04-09	38	A
USGS	10011500	1958-04-10	36	A
USGS	10011500	1958-04-11	38	A
USGS	10011500	1958-04-12	36	A
USGS	10011500	1958-04-13	38	A
USGS	10011500	1958-04-14	42	A
USGS	10011500	1958-04-15	51	A
USGS	10011500	1958-04-16	62	A
USGS	10011500	1958-04-17	80	A
USGS	10011500	1958-04-18	115	A
USGS	10011500	1958-04-19	118	A
USGS	10011500	1958-04-20	115	A
USGS	10011500	1958-04-21	115	A
USGS	10011500	1958-04-22	103	A
USGS	10011500	1958-04-23	88	A
USGS	10011500	1958-04-24	76	A
USGS	10011500	1958-04-25	73	A
USGS	10011500	1958-04-26	69	A
USGS	10011500	1958-04-27	71	A
USGS	10011500	1958-04-28	68	A
USGS	10011500	1958-04-29	69	A
USGS	10011500	1958-04-30	74	A
USGS	10011500	1958-05-01	84	A
USGS	10011500	1958-05-02	106	A
USGS	10011500	1958-05-03	137	A
USGS	10011500	1958-05-04	183	A
USGS	10011500	1958-05-05	244	A
USGS	10011500	1958-05-06	322	A
USGS	10011500	1958-05-07	375	A
USGS	10011500	1958-05-08	343	A
USGS	10011500	1958-05-09	381	A
USGS	10011500	1958-05-10	458	A
USGS	10011500	1958-05-11	564	A
USGS	10011500	1958-05-12	578	A
USGS	10011500	1958-05-13	446	A
USGS	10011500	1958-05-14	381	A
USGS	10011500	1958-05-15	322	A
USGS	10011500	1958-05-16	312	A
USGS	10011500	1958-05-17	404	A
USGS	10011500	1958-05-18	571	A
USGS	10011500	1958-05-19	775	A
USGS	10011500	1958-05-20	1000	A
USGS	10011500	1958-05-21	1110	A
USGS	10011500	1958-05-22	1150	A
USGS	10011500	1958-05-23	1220	A
USGS	10011500	1958-05-24	1360	A
USGS	10011500	1958-05-25	1370	A
USGS	10011500	1958-05-26	1490	A
USGS	10011500	1958-05-27	1650	A
USGS	10011500	1958-05-28	1630	A
USGS	10011500	1958-05-29	1480	A
USGS	10011500	1958-05-30	1380	A
USGS	10011500	1958-05-31	1080	A
USGS	10011500	1958-06-01	1020	A
USGS	10011500	1958-06-02	1100	A
USGS	10011500	1958-06-03	1030	A
USGS	10011500	1958-06-04	1000	A
USGS	10011500	1958-06-05	1000	A
USGS	10011500	1958-06-06	1170	A
USGS	10011500	1958-06-07	1440	A
USGS	10011500	1958-06-08	1290	A
USGS	10011500	1958-06-09	992	A
USGS	10011500	1958-06-10	800	A
USGS	10011500	1958-06-11	710	A
USGS	10011500	1958-06-12	628	A
USGS	10011500	1958-06-13	523	A
USGS	10011500	1958-06-14	496	A
USGS	10011500	1958-06-15	516	A
USGS	10011500	1958-06-16	523	A
USGS	10011500	1958-06-17	523	A
USGS	10011500	1958-06-18	550	A
USGS	10011500	1958-06-19	557	A
USGS	10011500	1958-06-20	543	A
USGS	10011500	1958-06-21	510	A
